FILE_PATH METHOD_NAME NUMBER_OF_ANALYSED_FILE SKIPPED_IDENTIFICATION local
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java formalParameter 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java variableModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java unannType 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java variableDeclaratorId 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java variableModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java variableModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java formalParameter 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java lastFormalParameter 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java unannType 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java Identifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java receiverParameter 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exceptionTypeList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java throws_ 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exceptionType 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exceptionType 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exceptionTypeList 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classType 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java typeVariable 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exceptionType 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java block 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java methodBody 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java block 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java instanceInitializer 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java block 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java staticInitializer 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorDeclarator 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorBody 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java throws_ 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorDeclaration 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java simpleTypeName 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java typeParameters 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java formalParameterList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorDeclarator 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java Identifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java simpleTypeName 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java explicitConstructorInvocation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java blockStatements 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constructorBody 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java typeArguments 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java argumentList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java expressionName 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java primary 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java explicitConstructorInvocation 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java Identifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumBody 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java superinterfaces 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumDeclaration 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstantList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumBodyDeclarations 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumBody 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstant 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstant 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstantList 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java Identifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstantModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstantModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classBody 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java argumentList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstant 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumConstantModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classBodyDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classBodyDeclaration 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enumBodyDeclarations 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java normalInterfaceDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotationTypeDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceDeclaration 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java Identifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceBody 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java typeParameters 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java extendsInterfaces 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java normalInterfaceDeclaration 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceTypeList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java extendsInterfaces 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMemberDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMemberDeclaration 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceBody 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constantDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMethodDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java classDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceDeclaration 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMemberDeclaration 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java unannType 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java variableDeclaratorList 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constantModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constantModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constantDeclaration 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java constantModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java methodHeader 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java methodBody 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMethodModifier 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMethodModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMethodDeclaration 3 3 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java annotation 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java getRuleIndex 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java enterRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java exitRule 1 1 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java interfaceMethodModifier 2 2 0
/home/cuacua/Documents/STAGE/projects/DarioStuff/analysis/./src/main/java/org/soft/antlr/Java8Parser.java Identifier 1 1 0
